account_id,distritct_id,frequency,account_date,num_trans,num_trans_type_with,num_trans_type_cred,num_trans_operatition_cred_wd,num_trans_operatition_cred_cash,num_trans_operatition_coll_bank,num_trans_operatition_cash_wd,num_trans_opeatiotion_to_bank,sum_width,sum_cred,trans_balance,sum_order,num_order_bank_to_QR,num_order_bank_to_YZ,num_order_bank_to_AB,num_order_bank_to_WX,num_order_bank_to_ST,num_order_bank_to_KL,num_order_bank_to_UV,num_order_bank_to_IJ,num_order_bank_to_GH,num_order_bank_to_OP,num_order_bank_to_EF,num_order_bank_to_MN,num_order_bank_to_CD,order_amount,num_order_cate_in_pa,num_order_household,num_order_leasing,num_order_loan_pay,num_to_unknow,Cont_loan,loan_amount,loan_duration,loan_payments,loan_status
1752,68,MONTHLY,1996-05-08,148,82,66,2,34,0,80,0,540534.20,610631.10,10374341.20,,,,,,,,,,,,,,,,,,,,,,,,,
1996,6,WEEKLY,1996-05-08,163,96,67,6,3,32,90,0,822385.00,849269.90,4382238.70,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2395.60,0,0,1,0,0,,,,,
1244,68,MONTHLY,1996-05-08,254,180,74,0,43,0,52,128,183902.60,202744.90,4785944.20,5,1,0,1,1,0,0,0,1,0,0,1,0,0,4233.00,0,1,0,1,2,1,35904.00,48,748.00,C
1213,36,MONTHLY,1996-05-08,148,83,65,0,1,32,56,27,132512.20,159707.60,4024919.20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2984.00,0,1,0,0,0,,,,,
3928,24,MONTHLY,1996-05-08,159,67,92,0,60,0,67,0,183608.80,224026.40,6426398.40,,,,,,,,,,,,,,,,,,,,,,,,,
1045,3,MONTHLY,1996-05-09,170,105,65,0,1,32,78,27,188414.20,205979.30,2986067.00,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1730.00,0,1,0,0,0,,,,,
302,7,MONTHLY,1996-05-09,166,101,65,0,1,32,73,28,191942.20,209861.20,2974554.00,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3236.00,0,1,0,0,0,,,,,
444,26,MONTHLY,1996-05-09,165,88,77,0,45,0,61,27,229357.20,276141.60,7719426.00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4469.00,0,1,0,0,0,,,,,
2035,53,MONTHLY,1996-05-10,282,215,67,0,5,31,96,119,942145.80,1017537.70,21260515.80,5,0,0,0,2,0,0,0,0,1,0,1,0,1,14433.20,0,1,0,1,2,1,176328.00,36,4898.00,C
3942,27,WEEKLY,1996-05-10,199,113,86,0,54,0,78,35,1194130.00,1248604.60,10840445.40,2,0,1,0,0,1,0,0,0,0,0,0,0,0,16410.50,0,1,0,1,0,1,107352.00,36,2982.00,C
9494,21,MONTHLY,1996-05-10,200,110,90,0,58,0,70,40,514274.20,551970.00,7539160.00,2,0,0,0,0,0,0,0,1,1,0,0,0,0,14482.00,0,1,0,1,0,1,116832.00,12,9736.00,A
913,59,MONTHLY,1996-05-10,230,156,74,0,43,0,75,81,460727.60,502425.00,9590402.00,3,1,0,0,0,0,1,0,0,0,0,1,0,0,8984.00,0,1,0,0,1,,,,,
3248,77,MONTHLY,1996-05-11,172,113,59,0,1,31,61,52,135163.60,156835.30,3727532.40,2,0,0,1,0,0,0,0,0,1,0,0,0,0,3259.00,0,2,0,0,0,,,,,
51,67,MONTHLY,1996-05-11,192,129,63,4,32,0,72,53,612059.60,710282.30,18858758.40,2,0,0,0,0,0,2,0,0,0,0,0,0,0,4131.00,0,1,0,0,1,,,,,
132,40,ISSU_AF_TRANS,1996-05-11,198,119,79,2,47,0,105,12,1250699.40,1285255.70,6842147.40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7370.20,0,0,0,1,0,1,88440.00,12,7370.00,A
3512,46,MONTHLY,1996-05-11,40,14,26,0,17,0,14,0,23400.00,37650.20,570008.00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2063.00,0,0,0,1,0,,,,,
6792,1,MONTHLY,1996-05-11,256,185,71,0,39,0,92,93,392862.20,433749.30,10467097.60,4,0,2,1,0,0,0,0,0,1,0,0,0,0,5424.00,0,1,0,1,1,1,17184.00,12,1432.00,A
491,44,MONTHLY,1996-05-12,178,115,63,20,32,0,69,26,635619.60,687632.90,9258367.40,1,0,0,0,0,0,0,0,0,0,0,1,0,0,9090.00,0,1,0,0,0,,,,,
9513,59,MONTHLY,1996-05-12,196,131,65,0,33,0,91,40,676290.20,716400.60,7861638.40,2,0,0,0,2,0,0,0,0,0,0,0,0,0,9846.00,0,1,0,1,0,1,18324.00,12,1527.00,A
684,49,MONTHLY,1996-05-12,137,77,60,0,1,31,50,27,75511.60,91833.80,2236141.40,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1936.00,0,1,0,0,0,,,,,
3285,43,MONTHLY,1996-05-12,146,81,65,0,1,32,53,28,76804.20,103559.00,3906200.80,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2100.00,0,1,0,0,0,,,,,
3434,32,MONTHLY,1996-05-13,165,106,59,0,1,31,52,54,80676.60,94249.40,2239512.00,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1971.00,0,1,0,0,1,,,,,
2619,20,MONTHLY,1996-05-13,154,90,64,0,33,0,64,26,354963.60,394834.90,6140180.20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5454.00,0,1,0,0,0,,,,,
6158,67,MONTHLY,1996-05-13,111,58,53,0,26,0,47,11,474326.10,535614.40,6803001.30,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5165.20,0,0,0,1,0,1,247920.00,48,5165.00,D
1013,59,MONTHLY,1996-05-13,137,78,59,0,1,31,51,27,75616.60,98896.70,3189373.70,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2081.00,0,1,0,0,0,,,,,
3523,65,MONTHLY,1996-05-14,33,9,24,0,23,0,9,0,21600.00,62705.90,1356494.70,,,,,,,,,,,,,,,,,,,,,,,,,
136,74,MONTHLY,1996-05-14,152,92,60,0,1,31,66,26,173761.60,200856.70,4118455.20,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2932.00,0,1,0,0,0,,,,,
632,29,MONTHLY,1996-05-14,194,135,59,0,1,31,56,79,80599.60,101646.50,4083098.60,3,0,0,0,0,1,0,0,0,0,1,0,0,1,2133.00,0,1,0,0,1,,,,,
3769,3,MONTHLY,1996-05-14,162,100,62,0,1,31,73,27,192899.60,215823.50,3713671.80,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2050.00,0,1,0,0,0,,,,,
2757,54,MONTHLY,1996-05-14,140,81,59,0,1,31,54,27,80158.60,98775.80,2606408.00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2077.00,0,1,0,0,0,,,,,
360,32,MONTHLY,1996-05-14,140,77,63,5,32,0,72,0,775459.60,830802.30,7747978.00,,,,,,,,,,,,,,,,,,,,,,,,,
9199,72,MONTHLY,1996-05-15,221,124,97,0,6,31,113,11,511106.50,519506.40,1856377.90,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2454.50,0,0,0,1,0,1,29448.00,12,2454.00,B
2752,74,MONTHLY,1996-05-15,175,81,94,0,62,0,81,0,256958.80,296624.70,6941532.50,,,,,,,,,,,,,,,,,,,,,,,,,
10694,73,WEEKLY,1996-05-15,183,98,85,0,26,0,98,0,578462.00,625774.60,8658205.80,,,,,,,,,,,,,,,,,,,,,,,,,
76,52,MONTHLY,1996-05-16,163,90,73,0,42,0,63,27,280295.60,299929.90,3200390.90,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5208.00,0,1,0,0,0,,,,,
1924,66,MONTHLY,1996-05-16,130,71,59,1,1,31,44,26,98341.60,168248.40,9087884.00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1962.00,0,1,0,0,0,,,,,
8772,1,MONTHLY,1996-05-16,192,96,96,0,3,31,51,45,367326.00,383924.60,3186931.20,2,0,0,0,0,0,1,0,0,0,0,0,0,1,9196.30,0,1,0,1,0,1,88272.00,48,1839.00,C
2505,60,MONTHLY,1996-05-16,170,111,59,0,1,31,59,52,112945.60,140139.20,4622912.00,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1961.00,0,2,0,0,0,,,,,
7542,54,MONTHLY,1996-05-16,220,131,89,0,58,0,65,66,514989.60,579716.60,14239940.00,3,0,0,0,0,0,0,1,0,0,1,0,0,1,16919.00,0,1,0,1,1,1,590820.00,60,9847.00,C
1074,59,MONTHLY,1996-05-16,148,85,63,17,32,0,68,0,652779.60,758375.80,15628237.60,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1416.00,0,0,1,0,0,,,,,
3495,54,MONTHLY,1996-05-17,158,88,70,0,42,0,67,21,722627.60,807746.00,13448707.20,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5079.00,0,1,0,0,0,,,,,
1904,70,MONTHLY,1996-05-18,208,137,71,0,40,0,59,78,280669.60,322302.20,8659580.80,4,0,0,0,2,0,1,0,0,0,1,0,0,0,6951.00,0,1,1,0,1,,,,,
1040,19,MONTHLY,1996-05-18,171,97,74,0,45,0,75,22,1045758.20,1087897.20,7205769.00,2,0,1,0,0,0,0,0,0,1,0,0,0,0,9350.00,0,1,1,0,0,,,,,
776,66,MONTHLY,1996-05-18,233,170,63,3,32,0,87,80,579843.60,669866.60,20975359.00,3,0,1,0,0,0,0,0,1,0,0,0,1,0,3483.00,0,1,0,0,1,,,,,
3162,63,WEEKLY,1996-05-18,167,96,71,0,40,0,69,27,730374.00,783555.20,8881260.40,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9350.00,0,1,0,0,0,,,,,
379,32,MONTHLY,1996-05-18,248,174,74,0,12,31,66,108,123507.60,137402.60,3445960.00,4,0,0,0,0,0,0,0,1,1,0,0,0,2,2484.00,0,1,0,0,2,,,,,
3731,70,MONTHLY,1996-05-20,139,80,59,0,1,31,54,26,69733.60,95092.10,3524831.50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1974.00,0,1,0,0,0,,,,,
1323,43,MONTHLY,1996-05-20,175,111,64,0,33,0,85,26,646879.60,722781.20,13282780.00,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9720.00,0,1,0,0,0,,,,,
580,75,MONTHLY,1996-05-20,185,113,72,0,41,0,60,53,275046.60,304910.30,5524784.50,2,0,0,1,0,0,1,0,0,0,0,0,0,0,5286.00,0,1,0,0,1,,,,,
2805,39,MONTHLY,1996-05-20,144,85,59,0,1,31,58,27,80418.60,96625.10,2333736.00,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2017.00,0,1,0,0,0,,,,,
1399,45,MONTHLY,1996-05-20,249,173,76,0,45,0,68,105,298712.60,335901.20,9259961.40,4,0,1,0,1,0,1,0,1,0,0,0,0,0,5814.00,0,1,0,0,2,,,,,
1210,28,MONTHLY,1996-05-21,147,84,63,13,32,0,71,0,649879.60,694575.00,6570223.80,,,,,,,,,,,,,,,,,,,,,,,,,
8972,70,MONTHLY,1996-05-21,247,153,94,0,32,0,75,78,696356.60,725960.70,7312212.70,3,0,1,0,0,0,0,0,0,0,0,1,0,1,7713.00,0,1,0,1,1,1,45024.00,48,938.00,C
891,34,MONTHLY,1996-05-23,148,89,59,0,1,31,63,26,145513.60,190070.00,6594347.20,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1784.00,0,1,0,0,0,,,,,
2888,19,MONTHLY,1996-05-23,162,103,59,0,1,31,49,54,113433.60,126565.40,2127351.60,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2392.00,0,2,0,0,0,,,,,
832,42,MONTHLY,1996-05-24,142,83,59,0,1,31,56,27,82314.60,101547.00,2731000.80,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2135.00,0,1,0,0,0,,,,,
1905,34,MONTHLY,1996-05-25,224,160,64,0,33,0,82,78,500257.60,520593.40,4555219.20,3,0,0,1,1,0,1,0,0,0,0,0,0,0,6803.00,0,1,0,0,1,,,,,
7713,50,WEEKLY,1996-05-25,149,87,62,0,33,0,61,26,605744.00,692069.10,12862439.90,2,0,0,0,0,1,0,1,0,0,0,0,0,0,12091.70,0,1,0,1,0,1,220440.00,60,3674.00,C
4099,54,MONTHLY,1996-05-26,255,192,63,2,32,0,92,98,570832.60,622366.60,13141170.00,4,1,0,1,0,0,0,0,1,1,0,0,0,0,4499.00,0,1,0,1,1,1,41856.00,48,872.00,C
3055,15,MONTHLY,1996-05-26,184,124,60,0,1,31,72,52,175433.60,215775.10,7422836.00,2,0,0,0,1,0,1,0,0,0,0,0,0,0,2419.00,0,2,0,0,0,,,,,
1715,60,MONTHLY,1996-05-26,165,92,73,0,42,0,92,0,973612.80,975432.70,300283.50,,,,,,,,,,,,,,,,,,,,,,,,,
1646,1,WEEKLY,1996-05-27,267,167,100,0,69,0,109,58,1593131.00,1680064.40,23211217.80,2,1,0,0,0,1,0,0,0,0,0,0,0,0,8172.00,0,1,0,0,1,,,,,
612,1,MONTHLY,1996-05-27,134,75,59,0,1,31,48,27,73761.60,91927.00,2434163.60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1936.00,0,1,0,0,0,,,,,
450,59,MONTHLY,1996-05-28,140,81,59,0,1,31,54,27,122687.60,138799.90,2255722.00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2404.00,0,1,0,0,0,,,,,
10445,72,MONTHLY,1996-05-29,205,141,64,14,33,0,89,38,746098.60,823682.70,15904740.50,2,0,0,0,0,0,0,0,0,0,0,1,1,0,5185.00,0,1,0,1,0,1,23412.00,12,1951.00,C
268,3,MONTHLY,1996-05-29,169,104,65,0,36,0,80,24,863284.40,901150.80,6399421.60,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3121.00,0,1,0,0,0,,,,,
3240,35,WEEKLY,1996-05-29,217,154,63,0,33,0,75,79,889212.30,894703.10,1191503.60,4,0,1,0,1,0,0,1,0,0,1,0,0,0,7380.30,0,1,1,0,1,,,,,
877,1,MONTHLY,1996-05-29,192,108,84,3,53,0,51,54,198915.60,241785.60,8231040.00,2,0,0,0,0,0,0,1,0,0,0,0,0,1,3628.00,0,1,0,0,1,,,,,
621,52,MONTHLY,1996-06-01,191,128,63,0,32,0,74,54,789742.60,841109.30,9811039.70,2,1,0,0,0,0,0,0,0,1,0,0,0,0,3409.00,0,1,0,0,1,,,,,
1124,26,MONTHLY,1996-06-02,261,165,96,0,66,0,111,54,1603424.20,1680063.30,20002805.10,3,0,1,0,1,0,0,0,0,1,0,0,0,0,8582.70,0,1,1,0,1,,,,,
687,27,MONTHLY,1996-06-02,191,126,65,0,34,0,74,52,417431.60,437421.30,3818032.70,2,0,0,0,0,0,0,1,0,0,0,1,0,0,5442.00,0,1,0,0,1,,,,,
3590,57,MONTHLY,1996-06-02,161,98,63,0,32,0,71,27,725432.60,749542.90,3881758.30,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8939.00,0,1,0,0,0,,,,,
3459,76,MONTHLY,1996-06-02,146,83,63,0,32,0,83,0,575379.60,660835.00,12476488.40,,,,,,,,,,,,,,,,,,,,,,,,,
2389,40,MONTHLY,1996-06-02,177,114,63,0,32,0,87,27,692603.60,737954.70,8027144.70,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3912.00,0,1,0,0,0,,,,,
2837,46,MONTHLY,1996-06-02,153,90,63,0,32,0,90,0,699879.60,723230.70,3572718.30,,,,,,,,,,,,,,,,,,,,,,,,,
2190,41,WEEKLY,1996-06-04,238,158,80,0,50,0,86,72,1178108.00,1265026.50,20686603.00,3,0,0,0,1,1,0,0,0,0,0,1,0,0,7921.00,0,1,0,0,1,,,,,
3746,70,MONTHLY,1996-06-04,193,130,63,0,32,0,76,54,552782.60,656902.30,20095102.10,3,0,1,0,0,0,2,0,0,0,0,0,0,0,6242.00,0,1,1,0,1,,,,,
2982,19,MONTHLY,1996-06-04,303,236,67,11,5,31,110,115,1616954.60,1686905.80,21195213.60,5,0,0,1,0,1,1,0,0,0,1,1,0,0,11994.00,0,1,0,1,2,1,41256.00,12,3438.00,C
9263,68,MONTHLY,1996-06-04,238,143,95,0,2,31,79,64,648849.20,681083.60,7671787.20,3,0,1,0,0,1,0,0,1,0,0,0,0,0,13234.30,0,1,0,1,1,1,39576.00,12,3298.00,A
1405,53,MONTHLY,1996-06-04,191,110,81,0,19,31,57,53,121120.60,160359.90,7494706.30,2,0,0,0,0,1,0,0,0,1,0,0,0,0,2387.00,0,1,0,0,1,,,,,
1954,72,MONTHLY,1996-06-05,146,83,63,0,1,31,57,26,82559.60,102338.40,2887704.80,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2140.00,0,1,0,0,0,,,,,
1973,71,MONTHLY,1996-06-05,168,105,63,0,1,31,51,54,71908.60,95574.60,3975888.00,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1997.00,0,1,0,0,1,,,,,
3448,58,WEEKLY,1996-06-06,145,86,59,0,28,0,72,14,642561.80,666478.10,3467863.50,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2860.70,0,0,0,1,0,1,68664.00,24,2861.00,C
1913,48,MONTHLY,1996-06-06,161,79,82,0,20,31,53,26,112867.60,181992.50,11129108.90,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2613.00,0,1,0,0,0,,,,,
958,72,MONTHLY,1996-06-06,153,90,63,0,1,31,63,27,187039.60,204423.30,2659706.10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3990.00,0,1,0,0,0,,,,,
3199,66,MONTHLY,1996-06-06,195,132,63,0,1,31,78,54,617066.60,670878.30,10493281.50,2,1,0,0,1,0,0,0,0,0,0,0,0,0,3735.00,0,1,0,0,1,,,,,
375,68,MONTHLY,1996-06-07,147,84,63,0,1,31,58,26,162993.60,181382.70,2703197.70,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3824.00,0,1,0,0,0,,,,,
1270,55,ISSU_AF_TRANS,1996-06-07,186,120,66,0,4,31,76,44,407441.40,435403.60,5200969.20,2,0,0,1,1,0,0,0,0,0,0,0,0,0,6239.30,0,1,0,1,0,1,74772.00,36,2077.00,C
9548,62,MONTHLY,1996-06-07,182,118,64,0,34,0,67,51,512653.00,604482.20,16712914.40,2,0,1,0,0,0,0,0,0,0,1,0,0,0,10575.00,0,1,0,1,0,1,46176.00,48,962.00,C
3522,16,MONTHLY,1996-06-07,156,93,63,0,1,31,66,27,195040.60,217895.70,3565395.60,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2423.00,0,1,0,0,0,,,,,
669,35,MONTHLY,1996-06-07,144,81,63,0,1,31,54,27,73768.60,93073.30,2779876.80,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1947.00,0,1,0,0,0,,,,,
732,38,MONTHLY,1996-06-07,171,108,63,0,32,0,81,27,542682.60,580455.10,6459097.50,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5129.00,0,1,0,0,0,,,,,
4585,27,MONTHLY,1996-06-08,194,130,64,2,34,0,76,52,409197.00,461314.00,10110698.00,2,0,1,0,0,0,0,0,0,1,0,0,0,0,5412.00,0,1,0,1,0,1,64656.00,48,1347.00,C
171,46,MONTHLY,1996-06-08,153,90,63,0,1,31,63,27,173251.60,188845.70,2385897.30,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3486.00,0,1,0,0,0,,,,,
3676,58,MONTHLY,1996-06-08,135,77,58,0,1,30,51,26,136819.00,152210.30,2077825.50,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3319.00,0,1,0,0,0,,,,,
1082,2,MONTHLY,1996-06-08,133,75,58,0,1,30,49,26,140579.00,157848.20,2296803.60,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2189.00,0,1,0,0,0,,,,,
6699,35,MONTHLY,1996-06-08,222,135,87,0,27,30,69,66,686414.00,723944.80,8331837.60,3,0,0,1,0,0,0,1,0,0,0,1,0,0,15457.20,0,1,0,1,1,1,127200.00,48,2650.00,C
1219,1,MONTHLY,1996-06-08,164,89,75,0,45,0,63,26,224921.00,250324.90,4166239.60,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3986.00,0,1,0,0,0,,,,,
4803,26,MONTHLY,1996-06-08,175,96,79,0,48,0,74,22,169983.60,205736.00,6256670.00,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1232.00,0,0,0,1,0,1,59136.00,48,1232.00,C
1528,50,MONTHLY,1996-06-08,193,125,68,0,37,0,108,17,569236.60,632565.90,12222554.90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3981.00,0,0,0,1,0,1,191088.00,48,3981.00,C
9510,1,MONTHLY,1996-06-09,167,101,66,0,35,0,76,25,484984.60,521328.20,6069381.20,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6341.00,0,0,0,1,0,1,228276.00,36,6341.00,C
7926,69,WEEKLY,1996-06-09,191,110,81,0,50,0,86,24,1150360.00,1219491.40,13204097.40,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3505.00,0,0,0,1,0,1,84120.00,24,3505.00,A
3591,1,ISSU_AF_TRANS,1996-06-09,187,110,77,5,46,0,75,30,810279.00,866155.40,10448886.80,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4261.00,0,1,0,0,0,,,,,
1058,47,MONTHLY,1996-06-11,198,137,61,14,31,0,73,50,715550.00,797814.40,16288351.20,2,0,0,0,2,0,0,0,0,0,0,0,0,0,5169.00,0,1,0,0,1,,,,,
1431,41,MONTHLY,1996-06-11,181,77,104,18,73,0,59,0,205708.80,225968.60,3667023.80,,,,,,,,,,,,,,,,,,,,,,,,,
181,21,MONTHLY,1996-06-11,169,104,65,17,35,0,61,26,338645.00,371136.70,5491097.30,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6780.00,0,1,0,0,0,,,,,
603,62,MONTHLY,1996-06-11,171,104,67,17,36,0,61,26,375405.60,439571.40,10972351.80,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4361.00,0,1,0,0,0,,,,,
409,1,MONTHLY,1996-06-11,164,97,67,0,37,0,71,26,313125.00,354316.80,6755455.20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6810.00,0,1,0,0,0,,,,,
3584,55,MONTHLY,1996-06-12,194,133,61,0,1,30,81,52,1043610.00,1105013.30,11912240.20,3,0,0,0,0,1,0,0,0,0,1,1,0,0,15558.70,0,1,1,0,1,,,,,
93,2,MONTHLY,1996-06-12,143,77,66,0,36,0,77,0,227379.60,261388.50,4863272.70,,,,,,,,,,,,,,,,,,,,,,,,,
2104,48,MONTHLY,1996-06-12,166,100,66,4,36,0,71,25,369540.00,423583.60,8971237.60,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6927.00,0,1,0,0,0,,,,,
2710,12,MONTHLY,1996-06-12,167,92,75,0,45,0,92,0,1249069.40,1273028.10,4001102.90,,,,,,,,,,,,,,,,,,,,,,,,,
3957,33,WEEKLY,1996-06-13,153,92,61,0,1,30,92,0,928873.00,997652.70,10523294.10,,,,,,,,,,,,,,,,,,,,,,,,,
1869,1,MONTHLY,1996-06-14,169,108,61,12,31,0,85,11,717459.00,810626.40,15745290.60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1054.00,0,0,0,1,0,1,37944.00,36,1054.00,C
2397,70,MONTHLY,1996-06-14,188,111,77,0,47,0,61,50,169890.00,206907.80,6959346.40,2,0,1,0,0,0,0,0,0,0,0,0,1,0,3129.00,0,1,0,0,1,,,,,
2603,9,MONTHLY,1996-06-14,138,81,57,0,1,30,55,26,134215.00,165247.90,4282540.20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3210.00,0,1,0,0,0,,,,,
3723,2,MONTHLY,1996-06-14,159,74,85,0,54,0,74,0,239444.20,314577.00,11946115.20,,,,,,,,,,,,,,,,,,,,,,,,,
3668,1,MONTHLY,1996-06-15,30,13,17,0,17,0,13,0,27100.00,46600.00,585000.00,,,,,,,,,,,,,,,,,,,,,,,,,
2400,40,MONTHLY,1996-06-15,139,82,57,0,1,30,57,25,91785.00,134165.70,5890917.30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1640.00,0,1,0,0,0,,,,,
3015,19,MONTHLY,1996-06-15,159,102,57,0,1,30,50,52,73433.00,99622.10,4164066.90,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2148.00,0,1,0,0,1,,,,,
558,10,MONTHLY,1996-06-15,195,121,74,0,44,0,70,51,276446.00,323510.40,9177558.00,2,0,0,0,1,0,0,0,0,0,0,0,0,1,5557.00,0,1,0,0,1,,,,,
3114,1,MONTHLY,1996-06-15,160,78,82,23,51,0,55,0,216944.20,261905.30,7193776.00,,,,,,,,,,,,,,,,,,,,,,,,,
4626,9,MONTHLY,1996-06-15,167,95,72,0,42,0,83,12,1008366.20,1068011.40,9960748.40,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2778.70,0,0,0,1,0,1,33348.00,12,2779.00,A
1444,70,MONTHLY,1996-06-16,171,90,81,0,21,30,64,26,93299.00,151408.30,9936690.30,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2024.00,0,1,0,0,0,,,,,
4447,62,MONTHLY,1996-06-16,187,117,70,0,39,0,91,26,942098.80,1011474.60,12973274.60,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5353.50,0,0,0,1,0,1,192744.00,36,5354.00,C
3515,68,MONTHLY,1996-06-16,125,68,57,0,1,30,42,26,117843.00,133403.90,1945112.50,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2563.00,0,1,0,0,0,,,,,
8158,48,WEEKLY,1996-06-16,220,158,62,0,2,30,93,65,1226994.80,1306292.00,17445384.00,3,1,0,0,0,0,0,1,0,0,1,0,0,0,18316.70,0,1,0,1,1,1,238716.00,36,6631.00,C
848,31,MONTHLY,1996-06-16,212,140,72,0,42,0,63,77,276225.00,331295.10,11674861.20,3,0,0,0,0,1,0,1,0,0,1,0,0,0,6015.00,0,1,0,0,1,,,,,
1086,37,MONTHLY,1996-06-17,183,126,57,0,1,30,49,77,64565.00,89783.70,4615022.10,3,0,0,0,0,0,0,1,0,0,0,1,1,0,1936.00,0,1,0,0,1,,,,,
2602,46,MONTHLY,1996-06-17,195,125,70,0,40,0,75,50,356530.00,412568.60,10927527.00,2,1,0,0,1,0,0,0,0,0,0,0,0,0,5405.00,0,1,0,0,1,,,,,
4768,39,MONTHLY,1996-06-17,187,104,83,0,52,0,104,0,1300365.70,1338192.60,7073630.30,,,,,,,,,,,,,,,,,,,,,,,,,
507,52,MONTHLY,1996-06-17,139,76,63,0,35,0,76,0,212705.40,203550.80,-1272489.40,,,,,,,,,,,,,,,,,,,,,,,,,
3647,77,MONTHLY,1996-06-17,158,86,72,0,42,0,61,25,292735.00,314882.10,3499241.80,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5842.00,0,1,0,0,0,,,,,
3180,1,MONTHLY,1996-06-18,189,127,62,0,32,0,76,51,502875.00,550397.20,8981695.80,2,0,0,0,0,0,0,0,0,0,0,1,0,1,3164.00,0,1,0,0,1,,,,,
1271,17,MONTHLY,1996-06-18,164,88,76,0,46,0,62,26,228033.00,247902.60,3258614.40,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4128.00,0,1,0,0,0,,,,,
2870,1,MONTHLY,1996-06-18,173,97,76,0,46,0,71,26,290131.00,334251.20,7632794.60,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5851.00,0,1,0,0,0,,,,,
3645,36,MONTHLY,1996-06-18,196,132,64,0,34,0,80,52,497237.00,520999.40,4657430.40,2,0,0,1,0,0,0,1,0,0,0,0,0,0,9672.00,0,1,0,0,1,,,,,
3239,5,MONTHLY,1996-06-19,158,96,62,0,32,0,70,26,642573.00,672273.60,4692694.80,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8838.00,0,1,0,0,0,,,,,
